,artist,firstName,itemInSession,lastName,length,level,location,sessionId,song,userId
3853,Meteors,Lily,6,Koch,142.21016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",612,Yellow Zone,15
3854,Ray Barretto,Layla,43,Griffin,251.79383,paid,"Lake Havasu City-Kingman, AZ",672,Indestructible,24
3855,The Lonely Island / Justin Timberlake,Lily,7,Koch,161.01832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",612,Dick In A Box,15
3856,Foo Fighters,Layla,44,Griffin,302.91546,paid,"Lake Havasu City-Kingman, AZ",672,What If I Do?,24
3857,LMFAO,Lily,8,Koch,227.99628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",612,I'm In Miami Bitch,15
3858,Avenged Sevenfold,Lily,9,Koch,426.13506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",612,Shattered By Broken Dreams,15
3859,The Thrills,Layla,45,Griffin,332.9824,paid,"Lake Havasu City-Kingman, AZ",672,Hollywood Kids,24
3860,Patty Larkin,Layla,46,Griffin,220.1073,paid,"Lake Havasu City-Kingman, AZ",672,Don't,24
3861,Coldplay,Layla,47,Griffin,298.762,paid,"Lake Havasu City-Kingman, AZ",672,Shiver,24
3862,Coldplay,Layla,48,Griffin,268.38159,paid,"Lake Havasu City-Kingman, AZ",672,Yellow,24
3863,Taylor Swift,Layla,49,Griffin,192.73098,paid,"Lake Havasu City-Kingman, AZ",672,Crazier,24
3864,Brad Paisley With Andy Griffith,Sylvie,0,Cruz,302.70649,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",681,Waitin' On A Woman,10
3865,Fruko Y Sus Tesos,Layla,50,Griffin,261.11955,paid,"Lake Havasu City-Kingman, AZ",672,El Presidiario,24
3866,Fats Domino,Layla,51,Griffin,122.98404,paid,"Lake Havasu City-Kingman, AZ",672,Be My Guest,24
3867,Crippled Black Phoenix,Layla,52,Griffin,434.78159,paid,"Lake Havasu City-Kingman, AZ",672,A Lack of Common Sense,24
3868,BjÃÂ¶rk,Layla,53,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",672,Undo,24
3869,The Kills,Layla,54,Griffin,203.38893,paid,"Lake Havasu City-Kingman, AZ",672,Last Day Of Magic,24
3870,Lady GaGa / Colby O'Donis,Layla,55,Griffin,238.54975,paid,"Lake Havasu City-Kingman, AZ",672,Just Dance,24
3871,Kanye West,Layla,56,Griffin,237.47873,paid,"Lake Havasu City-Kingman, AZ",672,Flashing Lights,24
3872,M83,Layla,57,Griffin,234.47465,paid,"Lake Havasu City-Kingman, AZ",672,Noise,24
3873,Kix,Layla,58,Griffin,246.25587,paid,"Lake Havasu City-Kingman, AZ",672,Girl Money,24
3874,The Beatnuts,Layla,59,Griffin,267.36281,paid,"Lake Havasu City-Kingman, AZ",672,World Famous,24
3875,The Foreign Exchange,Layla,60,Griffin,249.20771,paid,"Lake Havasu City-Kingman, AZ",672,All That You Are (Instrumental),24
3876,The View,Layla,62,Griffin,249.49506,paid,"Lake Havasu City-Kingman, AZ",672,Double Yellow Lines,24
3877,Britney Spears,Tegan,2,Levine,197.09342,paid,"Portland-South Portland, ME",666,(You Drive Me) Crazy (The Stop Remix!),80
3878,New Young Pony Club,Layla,63,Griffin,287.89506,paid,"Lake Havasu City-Kingman, AZ",672,Architect Of Love,24
3879,Hot Chip,Tegan,3,Levine,240.37832,paid,"Portland-South Portland, ME",666,Beach Party,80
3880,Kanye West,Layla,64,Griffin,311.84934,paid,"Lake Havasu City-Kingman, AZ",672,Stronger,24
3881,OneRepublic,Tegan,4,Levine,253.25669,paid,"Portland-South Portland, ME",666,Good Life,80
3882,Tom Petty And The Heartbreakers,Tegan,5,Levine,173.322,paid,"Portland-South Portland, ME",666,Baby's A Rock 'N' Roller (Album Version),80
3883,Everclear,Layla,65,Griffin,172.22485,paid,"Lake Havasu City-Kingman, AZ",672,Heartspark Dollarsign,24
3884,Phil Collins,Layla,66,Griffin,175.12444,paid,"Lake Havasu City-Kingman, AZ",672,You Can't Hurry Love,24
3885,Sister Hazel,Layla,67,Griffin,243.25179,paid,"Lake Havasu City-Kingman, AZ",672,Where Do You Go,24
3886,Dwight Yoakam,Layla,68,Griffin,239.3073,paid,"Lake Havasu City-Kingman, AZ",672,You're The One,24
3887,The Ruts,Layla,69,Griffin,338.96444,paid,"Lake Havasu City-Kingman, AZ",672,West One (Shine On Me),24
3888,Evil Nine,Layla,70,Griffin,232.9073,paid,"Lake Havasu City-Kingman, AZ",672,The Wait (Feat. David Autokratz),24
3889,Cat Stevens,Layla,71,Griffin,229.19791,paid,"Lake Havasu City-Kingman, AZ",672,Hard Headed Woman,24
3890,The B-52's,Layla,72,Griffin,321.54077,paid,"Lake Havasu City-Kingman, AZ",672,Love Shack,24
3891,Cheb Mami,Layla,73,Griffin,229.32853,paid,"Lake Havasu City-Kingman, AZ",672,A'rabti,24
3892,matchbox twenty,Layla,74,Griffin,229.14567,paid,"Lake Havasu City-Kingman, AZ",672,Unwell (Album Version),24
3893,Depeche Mode,Layla,75,Griffin,295.20934,paid,"Lake Havasu City-Kingman, AZ",672,Personal Jesus,24
3894,Coheed and Cambria,Layla,76,Griffin,563.82649,paid,"Lake Havasu City-Kingman, AZ",672,The Light & The Glass,24
3895,Bob Lind,Layla,77,Griffin,167.83628,paid,"Lake Havasu City-Kingman, AZ",672,Elusive Butterfly,24
3896,Nightwish,Layla,78,Griffin,321.98485,paid,"Lake Havasu City-Kingman, AZ",672,Astral Romance,24
3897,Old 97's,Layla,79,Griffin,188.73424,paid,"Lake Havasu City-Kingman, AZ",672,Timebomb (LP Version),24
3898,Young Money featuring Lloyd,Layla,80,Griffin,196.33587,paid,"Lake Havasu City-Kingman, AZ",672,BedRock (Radio Edit) (feat.Lloyd),24
3899,Blind Guardian,Layla,81,Griffin,218.22649,paid,"Lake Havasu City-Kingman, AZ",672,The Eldar (Remastered),24
3900,Stone Sour,Layla,82,Griffin,203.67628,paid,"Lake Havasu City-Kingman, AZ",672,Made Of Scars (Album Version),24
3901,Daft Punk,Layla,83,Griffin,239.80363,paid,"Lake Havasu City-Kingman, AZ",672,Face To Face,24
3902,La Rue KÃÂ©tanou,Layla,84,Griffin,213.08036,paid,"Lake Havasu City-Kingman, AZ",672,Les hommes que j'aime,24
3903,James Blake,Ryan,0,Smith,287.00689,free,"San Jose-Sunnyvale-Santa Clara, CA",706,Footnotes,26
3904,Alex Ubago,Layla,85,Griffin,249.41669,paid,"Lake Havasu City-Kingman, AZ",672,No Te Rindas,24
3905,Metallica,Layla,86,Griffin,515.21261,paid,"Lake Havasu City-Kingman, AZ",672,Master Of Puppets,24
3906,September Malevolence,Layla,87,Griffin,823.74485,paid,"Lake Havasu City-Kingman, AZ",672,Nobody Noticed The Fire,24
3907,Morcheeba,Emily,0,Benson,360.48934,paid,"Augusta-Richmond County, GA-SC",579,Big Calm,58
3908,The Duckworth Lewis Method,Emily,1,Benson,258.16771,paid,"Augusta-Richmond County, GA-SC",579,Flatten the Hay,58
3909,CSS,Layla,88,Griffin,213.75955,paid,"Lake Havasu City-Kingman, AZ",672,Let's Make Love And Listen To Death From Above [Dan Carey Mix] (remastered album version),24
3910,Stars,Emily,2,Benson,243.1473,paid,"Augusta-Richmond County, GA-SC",579,Elevator Love Letter,58
3911,The Black Keys,Layla,89,Griffin,211.01669,paid,"Lake Havasu City-Kingman, AZ",672,Tighten Up,24
3912,The All-American Rejects,Joseph,1,Gutierrez,260.23138,free,"Columbia, SC",467,Happy Endings,75
3913,Robert Plant,Layla,90,Griffin,226.48118,paid,"Lake Havasu City-Kingman, AZ",672,If I Were A Carpenter,24
3914,Gallows,Layla,91,Griffin,479.29424,paid,"Lake Havasu City-Kingman, AZ",672,Crucifucks (Album Version),24
3915,Clara Nunes - Com Adoniran Barbosa,Layla,92,Griffin,241.162,paid,"Lake Havasu City-Kingman, AZ",672,Iracema,24
3916,BeyoncÃÂ©,Colm,0,Santana,261.74649,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",599,Halo,67
3917,Vladislav Delay,Layla,93,Griffin,559.49016,paid,"Lake Havasu City-Kingman, AZ",672,I Saw A Polysexual,24
3918,The Pierces,Layla,94,Griffin,222.58893,paid,"Lake Havasu City-Kingman, AZ",672,Three Wishes (Gossip Girl Soundtrack Version),24
3919,Kelis,Layla,95,Griffin,315.19302,paid,"Lake Havasu City-Kingman, AZ",672,Mars,24
3920,Linda Eder,Layla,96,Griffin,180.92363,paid,"Lake Havasu City-Kingman, AZ",672,Don't Rain On My Parade (from Funny Girl) (2007 Remastered LP Version),24
3921,Airto Moreira,Layla,97,Griffin,306.07628,paid,"Lake Havasu City-Kingman, AZ",672,Berimbau First Cry,24
3922,Calvin Richardson,Layla,98,Griffin,76.25098,paid,"Lake Havasu City-Kingman, AZ",672,Intro,24
3923,Craig Mack,Layla,99,Griffin,218.04363,paid,"Lake Havasu City-Kingman, AZ",672,Flava In Your Ear,24
3924,Black Eyed Peas,Layla,100,Griffin,257.54077,paid,"Lake Havasu City-Kingman, AZ",672,Imma Be,24
3925,Remedy Drive,Layla,101,Griffin,185.46893,paid,"Lake Havasu City-Kingman, AZ",672,All Along (Album),24
3926,Jarabe De Palo,Layla,102,Griffin,233.53424,paid,"Lake Havasu City-Kingman, AZ",672,Como peces en el agua,24
3927,Lunascape,Layla,103,Griffin,376.81587,paid,"Lake Havasu City-Kingman, AZ",672,Mindstalking (JD Sub's Solid verZion),24
3928,Krista Detor,Chloe,0,Cuevas,249.73016,paid,"San Francisco-Oakland-Hayward, CA",708,Robert Johnson Has Left Mississippi,49
3929,Happy Mondays,Layla,104,Griffin,208.74404,paid,"Lake Havasu City-Kingman, AZ",672,Holiday,24
3930,Kaya Project,Chloe,1,Cuevas,370.65098,paid,"San Francisco-Oakland-Hayward, CA",708,Elixir (featuring Omar Farouk Teklibek),49
3931,Cutting Crew,Layla,105,Griffin,293.22404,paid,"Lake Havasu City-Kingman, AZ",672,Fear Of Falling,24
3932,Less Than Jake,Layla,106,Griffin,154.48771,paid,"Lake Havasu City-Kingman, AZ",672,Scott Farcas Takes It On The Chin,24
3933,Chevelle,Chloe,3,Cuevas,250.06975,paid,"San Francisco-Oakland-Hayward, CA",708,Wonder What's Next,49
3934,The Cinematic Orchestra,Chloe,4,Cuevas,373.9424,paid,"San Francisco-Oakland-Hayward, CA",708,To Build A Home,49
3935,Between The Buried And Me,Chloe,5,Cuevas,217.75628,paid,"San Francisco-Oakland-Hayward, CA",708,Mirrors,49
3936,Kealii Reichel,Chloe,6,Cuevas,287.65995,paid,"San Francisco-Oakland-Hayward, CA",708,Kawaipunahele (Album Version),49
3937,Tub Ring,Chloe,7,Cuevas,233.69098,paid,"San Francisco-Oakland-Hayward, CA",708,Invalid,49
3938,Joe Christmas,Chloe,8,Cuevas,185.7824,paid,"San Francisco-Oakland-Hayward, CA",708,Bedroom Suite,49
3939,Die Mooskirchner,Chloe,9,Cuevas,169.29914,paid,"San Francisco-Oakland-Hayward, CA",708,Frisch und g'sund,49
3940,Devendra Banhart,Chloe,10,Cuevas,150.41261,paid,"San Francisco-Oakland-Hayward, CA",708,Todo Los Dolores,49
3941,Method Man / Ghostface Killah / Solomon Childs / Streetlife,Chloe,11,Cuevas,177.13587,paid,"San Francisco-Oakland-Hayward, CA",708,Smooth Sailing Remix,49
3942,Live,Chloe,12,Cuevas,231.78404,paid,"San Francisco-Oakland-Hayward, CA",708,The Distance,49
3943,Kansas,Chloe,13,Cuevas,337.26649,paid,"San Francisco-Oakland-Hayward, CA",708,Look At The Time,49
3944,Alain Clark,Chloe,14,Cuevas,219.27138,paid,"San Francisco-Oakland-Hayward, CA",708,I Need You (Album),49
3945,Bright Eyes,Chloe,15,Cuevas,224.80934,paid,"San Francisco-Oakland-Hayward, CA",708,At The Bottom Of Everything,49
3946,Devendra Banhart,Chloe,16,Cuevas,97.43628,paid,"San Francisco-Oakland-Hayward, CA",708,My Ships,49
3947,John Michael Montgomery,Chloe,17,Cuevas,234.29179,paid,"San Francisco-Oakland-Hayward, CA",708,I Can Love You Like That (Remastered Version),49
3948,The Pink Fairies,Chloe,18,Cuevas,236.40771,paid,"San Francisco-Oakland-Hayward, CA",708,The Snake,49
3949,Simon Harris,Chloe,19,Cuevas,195.83955,paid,"San Francisco-Oakland-Hayward, CA",708,Sample Track 2,49
3950,OneRepublic,Chloe,20,Cuevas,224.67873,paid,"San Francisco-Oakland-Hayward, CA",708,Secrets,49
3951,Greg Adams,Chloe,21,Cuevas,285.57016,paid,"San Francisco-Oakland-Hayward, CA",708,Wrapped Around Your Finger,49
3952,Colbie Caillat,Chloe,22,Cuevas,233.16853,paid,"San Francisco-Oakland-Hayward, CA",708,I Never Told You,49
3953,The All-American Rejects,Chloe,23,Cuevas,189.25669,paid,"San Francisco-Oakland-Hayward, CA",708,Stab My Back,49
3954,Third Day,Chloe,24,Cuevas,279.17016,paid,"San Francisco-Oakland-Hayward, CA",708,God of Wonders,49
3955,Toby Keith,Chloe,25,Cuevas,243.69587,paid,"San Francisco-Oakland-Hayward, CA",708,Weed With Willie,49
3956,Coldplay,Chloe,26,Cuevas,327.8624,paid,"San Francisco-Oakland-Hayward, CA",708,Daylight,49
3957,Freefall Feat. Jan Johnston,Chloe,27,Cuevas,532.11383,paid,"San Francisco-Oakland-Hayward, CA",708,Skydive (I Feel Wonderful),49
3958,Roger Cicero,Ryan,0,Smith,176.97914,free,"San Jose-Sunnyvale-Santa Clara, CA",719,Frauen regier'n die Welt,26
3959,Lady GaGa / Colby O'Donis,Ryan,1,Smith,238.54975,free,"San Jose-Sunnyvale-Santa Clara, CA",719,Just Dance,26
3960,Hot Chip,Mohammad,0,Rodriguez,283.32363,free,"Sacramento--Roseville--Arden-Arcade, CA",688,We're Looking For A Lot Of Love,88
3961,Tenth Avenue North,Lily,1,Burns,245.34159,free,"New York-Newark-Jersey City, NY-NJ-PA",711,Love Is Here,32
3962,Kid Cudi / Ratatat,Ayla,1,Johnson,246.72608,free,"Santa Rosa, CA",627,Alive (nightmare),63
3963,Cesaria Evora,Makinley,0,Jones,241.78893,free,"Chicago-Naperville-Elgin, IL-IN-WI",190,Cabo Verde MandÃÂ¡ MantÃÂ©nha,17
3964,Iron Maiden,Anabelle,0,Simpson,227.76118,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",651,Holy Smoke,69
3965,Angels and Airwaves,Makinley,1,Jones,302.05342,free,"Chicago-Naperville-Elgin, IL-IN-WI",190,The Gift,17
3966,Aaron Shust,Makinley,2,Jones,222.11873,free,"Chicago-Naperville-Elgin, IL-IN-WI",190,Like I Never Felt Before,17
3967,John Mayer,Jayden,0,Fox,259.16036,free,"New Orleans-Metairie, LA",673,Wait Until Tomorrow,101
3968,Yes,Brayden,0,Clark,260.8322,free,"New York-Newark-Jersey City, NY-NJ-PA",477,TO BE OVER,41
3969,Brooklyn Bounce,Brayden,1,Clark,359.13098,free,"New York-Newark-Jersey City, NY-NJ-PA",477,Get Ready To Bounce Recall 08,41
3970,Cold,Brayden,4,Clark,189.83138,free,"New York-Newark-Jersey City, NY-NJ-PA",477,Stupid Girl,41
3971,Parachute,Dominick,0,Norris,146.05016,free,"Los Angeles-Long Beach-Anaheim, CA",403,She Is Love,45
3972,Ericke,Brayden,5,Clark,435.93098,free,"New York-Newark-Jersey City, NY-NJ-PA",477,The Beat Is Rockin (Original Mix),41
3973,Weird Al Yankovic,Brayden,6,Clark,202.47465,free,"New York-Newark-Jersey City, NY-NJ-PA",477,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",41
3974,The Bucketheads,Brayden,7,Clark,386.97751,free,"New York-Newark-Jersey City, NY-NJ-PA",477,The Bomb (Little Louie Vega Bonus),41
3975,Taylor Swift,Brayden,8,Clark,233.89995,free,"New York-Newark-Jersey City, NY-NJ-PA",477,Love Story,41
3976,JosÃÂ© Alfredo Jimenez Con Mariachi Vargas De Tecalitlan,Brayden,9,Clark,129.27955,free,"New York-Newark-Jersey City, NY-NJ-PA",477,El Rey,41
3977,The Black Keys,Jaleah,0,Hayes,203.75465,paid,"San Antonio-New Braunfels, TX",696,When The Lights Go Out,70
3978,Tennessee Ernie Ford,Jaleah,1,Hayes,157.1522,paid,"San Antonio-New Braunfels, TX",696,Sixteen Tons,70
3979,Neutral Milk Hotel,Jaleah,2,Hayes,193.90649,paid,"San Antonio-New Braunfels, TX",696,Gardenhead / Leave Me Alone,70
3980,Don Henley,Jaleah,3,Hayes,257.41016,paid,"San Antonio-New Braunfels, TX",696,Through Your Hands (Album Version),70
3981,Nik BÃÂ¤rtsch's Ronin,Jaleah,4,Hayes,754.72934,paid,"San Antonio-New Braunfels, TX",696,MODUL 23,70
3982,Train,Chloe,1,Cuevas,270.18404,paid,"San Francisco-Oakland-Hayward, CA",724,Explanation,49
3983,Bright Eyes,Jaleah,5,Hayes,234.34404,paid,"San Antonio-New Braunfels, TX",696,Arc Of Time (time Code) (Album Version),70
3984,Usher featuring will.i.am,Jaleah,6,Hayes,395.72853,paid,"San Antonio-New Braunfels, TX",696,OMG,70
3985,Kaci Brown,Chloe,2,Cuevas,201.29914,paid,"San Francisco-Oakland-Hayward, CA",724,Make You Love Me,49
3986,Todd Barry,Chloe,3,Cuevas,126.82404,paid,"San Francisco-Oakland-Hayward, CA",724,Sugar Ray (LP Version),49
3987,Gob,Chloe,4,Cuevas,154.17424,paid,"San Francisco-Oakland-Hayward, CA",724,Ming Tran,49
3988,Soltero,Jaleah,7,Hayes,191.7122,paid,"San Antonio-New Braunfels, TX",696,Step Through The Door,70
3989,Dropkick Murphys,Chloe,5,Cuevas,292.25751,paid,"San Francisco-Oakland-Hayward, CA",724,Johnny_ I Hardly Knew Ya,49
3990,The (International) Noise Conspiracy,Jaleah,8,Hayes,217.05098,paid,"San Antonio-New Braunfels, TX",696,T.I.M.E.B.O.M.B.,70
3991,Theory Of A Deadman,Jaleah,9,Hayes,211.66975,paid,"San Antonio-New Braunfels, TX",696,Little Smirk,70
3992,Phantom Planet,Jaleah,10,Hayes,205.06077,paid,"San Antonio-New Braunfels, TX",696,Do The Panic,70
3993,Panic At The Disco,Jaleah,11,Hayes,259.29098,paid,"San Antonio-New Braunfels, TX",696,Behind The Sea [Live In Chicago],70
3994,Air France,Jaleah,12,Hayes,192.73098,paid,"San Antonio-New Braunfels, TX",696,Windmill Wedding,70
3995,Green Day,Jaleah,13,Hayes,185.12934,paid,"San Antonio-New Braunfels, TX",696,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),70
3996,Sade,Jaleah,14,Hayes,236.40771,paid,"San Antonio-New Braunfels, TX",696,Nothing Can Come Between Us,70
3997,Jack Johnson,Layla,1,Griffin,169.66485,paid,"Lake Havasu City-Kingman, AZ",723,Holes To Heaven,24
3998,The Ordinary Boys,Layla,2,Griffin,162.87302,paid,"Lake Havasu City-Kingman, AZ",723,Boys Will Be Boys,24
3999,Radiohead,Layla,3,Griffin,235.7024,paid,"Lake Havasu City-Kingman, AZ",723,Creep (Explicit),24
4000,Pieces Of A Dream,Layla,4,Griffin,315.79383,paid,"Lake Havasu City-Kingman, AZ",723,Ocean View,24
4001,Cartola,Layla,5,Griffin,127.242,paid,"Lake Havasu City-Kingman, AZ",723,Tive Sim,24
4002,Epica,Layla,6,Griffin,254.9024,paid,"Lake Havasu City-Kingman, AZ",723,Incentive (Bonus Track),24
4003,Andreas Johnson,Layla,7,Griffin,190.17098,paid,"Lake Havasu City-Kingman, AZ",723,A Little Bit Of Love,24
4004,Sam Sparro,Layla,8,Griffin,210.33751,paid,"Lake Havasu City-Kingman, AZ",723,Black & Gold,24
4005,Boards of Canada,Layla,9,Griffin,317.70077,paid,"Lake Havasu City-Kingman, AZ",723,June 9th,24
4006,Sonny & Cher,Layla,10,Griffin,222.30159,paid,"Lake Havasu City-Kingman, AZ",723,What Now My Love (LP Version),24
4007,Dakota Oak,Layla,11,Griffin,45.63546,paid,"Lake Havasu City-Kingman, AZ",723,Baker's Blue Jay Yarn,24
4008,Derek Webb,Layla,12,Griffin,166.19057,paid,"Lake Havasu City-Kingman, AZ",723,Please_ Before I Go,24
4009,The Hippos,Layla,13,Griffin,127.58159,paid,"Lake Havasu City-Kingman, AZ",723,Freeze Up,24
4010,Regina Spektor,Molly,0,Taylor,191.08526,free,"St. Louis, MO-IL",702,The Calculation (Album Version),35
4011,Dragonforce,Theodore,0,Smith,473.41669,free,"Houston-The Woodlands-Sugar Land, TX",601,Revolution Deathsquad (Album Version),52
4012,Alliance Ethnik,Molly,1,Taylor,252.21179,free,"St. Louis, MO-IL",702,ReprÃÂ©sente,35
4013,Dave Hollister,Theodore,1,Smith,271.62077,free,"Houston-The Woodlands-Sugar Land, TX",601,One Woman Man,52
4014,Dave Evans & Thunder Down Under,Mohammad,0,Rodriguez,201.01179,free,"Sacramento--Roseville--Arden-Arcade, CA",726,Somebody Better,88
4015,Los Alegres De Teran,Mohammad,1,Rodriguez,164.54485,free,"Sacramento--Roseville--Arden-Arcade, CA",726,Llore Por Tu Amor,88
4016,Leggo Beast,Mohammad,2,Rodriguez,321.93261,free,"Sacramento--Roseville--Arden-Arcade, CA",726,Itchy Feet,88
4017,Tiamat,Mohammad,3,Rodriguez,85.73342,free,"Sacramento--Roseville--Arden-Arcade, CA",726,Diyala,88
4018,Me In Motion,Mohammad,7,Rodriguez,156.62975,paid,"Sacramento--Roseville--Arden-Arcade, CA",726,Here In The Middle,88
4019,Andre Hazes,Kaleb,1,Cook,206.70649,free,"Yuba City, CA",683,Droomland (duet met Paul de Leeuw),54
4020,Eva Cassidy,Mohammad,8,Rodriguez,289.56689,paid,"Sacramento--Roseville--Arden-Arcade, CA",726,Autumn Leaves,88
4021,Coldplay,Kaleb,2,Cook,298.762,free,"Yuba City, CA",683,Shiver,54
4022,Blind Melon,Mohammad,9,Rodriguez,166.39955,paid,"Sacramento--Roseville--Arden-Arcade, CA",726,Walk,88
4023,Ry Cooder,Harper,0,Barrett,201.56036,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Corrido de Boxeo,42
4024,Tom Petty,Harper,1,Barrett,263.23546,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Runnin' Down A Dream,42
4025,Alanis Morissette,Harper,2,Barrett,262.32118,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Citizen Of The Planet (Album Version),42
4026,Graham Coxon,Harper,3,Barrett,221.88363,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Freakin' Out,42
4027,Carpenters,Harper,4,Barrett,276.06159,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,(They Long To Be) Close To You,42
4028,The Sugarcubes,Harper,5,Barrett,156.96934,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Blue Eyed Pop,42
4029,Just Jack,Devin,1,Larson,246.64771,free,"Tampa-St. Petersburg-Clearwater, FL",624,Mourning Morning,60
4030,Creedence Clearwater Revival,Harper,7,Barrett,190.77179,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Lodi,42
4031,Smile Empty Soul,Devin,2,Larson,224.33914,free,"Tampa-St. Petersburg-Clearwater, FL",624,To The Ground,60
4032,Jason Mraz,Harper,8,Barrett,243.48689,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,I'm Yours (Album Version),42
4033,RUN-DMC,Devin,3,Larson,182.77832,free,"Tampa-St. Petersburg-Clearwater, FL",624,It's Tricky,60
4034,The Union Underground,Harper,9,Barrett,206.96771,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Natural High,42
4035,Jay-Jay Johanson,Devin,4,Larson,246.64771,free,"Tampa-St. Petersburg-Clearwater, FL",624,Waiting,60
4036,M.I.A.,Harper,10,Barrett,206.13179,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Paper Planes,42
4037,Franz Ferdinand,Devin,5,Larson,183.35302,free,"Tampa-St. Petersburg-Clearwater, FL",624,Fade Together,60
4038,Todd Barry,Harper,11,Barrett,126.82404,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,Sugar Ray (LP Version),42
4039,Rilo Kiley,Harper,12,Barrett,222.06649,paid,"New York-Newark-Jersey City, NY-NJ-PA",632,With Arms Outstretched (Album Version),42
4040,Paul Simon,Samuel,0,Gonzalez,189.72689,free,"Houston-The Woodlands-Sugar Land, TX",703,The Sound Of Silence,61
4041,Crystal Castles,Braden,1,Parker,293.8771,free,"Youngstown-Warren-Boardman, OH-PA",570,Year Of Silence,74
4042,Ultraje A Rigor,Jayden,0,Graves,214.282,paid,"Marinette, WI-MI",594,InÃÂºtil,25
